1.000000 1.000000 0.001928
1.000000 2.000000 0.002641
1.000000 3.000000 0.003340
1.000000 4.000000 0.004022
1.000000 5.000000 0.004684
1.000000 6.000000 0.005322
1.000000 7.000000 0.005933
1.000000 8.000000 0.006515
1.000000 9.000000 0.007066
1.000000 10.000000 0.007583
1.000000 11.000000 0.008065
1.000000 12.000000 0.008510
1.000000 13.000000 0.008918
1.000000 14.000000 0.009286
1.000000 15.000000 0.009615
1.000000 16.000000 0.009904
1.000000 17.000000 0.010153
1.000000 18.000000 0.010361
1.000000 19.000000 0.010529
1.000000 20.000000 0.010656
1.000000 21.000000 0.010742
1.000000 22.000000 0.010789
1.000000 23.000000 0.010796
1.000000 24.000000 0.010764
1.000000 25.000000 0.010693
1.000000 26.000000 0.010584
1.000000 27.000000 0.010438
1.000000 28.000000 0.010254
1.000000 29.000000 0.010034
1.000000 30.000000 0.009778
1.000000 31.000000 0.009487
1.000000 32.000000 0.009163
1.000000 33.000000 0.008805
1.000000 34.000000 0.008416
1.000000 35.000000 0.007996
1.000000 36.000000 0.007547
1.000000 37.000000 0.007071
1.000000 38.000000 0.006568

2.000000 1.000000 0.003837
2.000000 2.000000 0.005255
2.000000 3.000000 0.006647
2.000000 4.000000 0.008004
2.000000 5.000000 0.009320
2.000000 6.000000 0.010589
2.000000 7.000000 0.011805
2.000000 8.000000 0.012963
2.000000 9.000000 0.014059
2.000000 10.000000 0.015088
2.000000 11.000000 0.016047
2.000000 12.000000 0.016934
2.000000 13.000000 0.017744
2.000000 14.000000 0.018478
2.000000 15.000000 0.019132
2.000000 16.000000 0.019707
2.000000 17.000000 0.020202
2.000000 18.000000 0.020616
2.000000 19.000000 0.020949
2.000000 20.000000 0.021202
2.000000 21.000000 0.021374
2.000000 22.000000 0.021468
2.000000 23.000000 0.021482
2.000000 24.000000 0.021418
2.000000 25.000000 0.021277
2.000000 26.000000 0.021060
2.000000 27.000000 0.020768
2.000000 28.000000 0.020403
2.000000 29.000000 0.019965
2.000000 30.000000 0.019456
2.000000 31.000000 0.018877
2.000000 32.000000 0.018232
2.000000 33.000000 0.017520
2.000000 34.000000 0.016746
2.000000 35.000000 0.015911
2.000000 36.000000 0.015017
2.000000 37.000000 0.014069
2.000000 38.000000 0.013069

3.000000 1.000000 0.005706
3.000000 2.000000 0.007816
3.000000 3.000000 0.009885
3.000000 4.000000 0.011903
3.000000 5.000000 0.013861
3.000000 6.000000 0.015748
3.000000 7.000000 0.017557
3.000000 8.000000 0.019280
3.000000 9.000000 0.020909
3.000000 10.000000 0.022440
