1.000000 1.000000 0.000588
1.000000 2.000000 0.000806
1.000000 3.000000 0.001021
1.000000 4.000000 0.001232
1.000000 5.000000 0.001437
1.000000 6.000000 0.001637
1.000000 7.000000 0.001830
1.000000 8.000000 0.002016
1.000000 9.000000 0.002193
1.000000 10.000000 0.002362
1.000000 11.000000 0.002521
1.000000 12.000000 0.002670
1.000000 13.000000 0.002808
1.000000 14.000000 0.002935
1.000000 15.000000 0.003050
1.000000 16.000000 0.003154
1.000000 17.000000 0.003244
1.000000 18.000000 0.003322
1.000000 19.000000 0.003387
1.000000 20.000000 0.003439
1.000000 21.000000 0.003477
1.000000 22.000000 0.003502
1.000000 23.000000 0.003513
1.000000 24.000000 0.003510
1.000000 25.000000 0.003494
1.000000 26.000000 0.003465
1.000000 27.000000 0.003422
1.000000 28.000000 0.003367
1.000000 29.000000 0.003298
1.000000 30.000000 0.003217
1.000000 31.000000 0.003124
1.000000 32.000000 0.003019
1.000000 33.000000 0.002902
1.000000 34.000000 0.002775
1.000000 35.000000 0.002637
1.000000 36.000000 0.002490
1.000000 37.000000 0.002333
1.000000 38.000000 0.002167

2.000000 1.000000 0.001172
2.000000 2.000000 0.001607
2.000000 3.000000 0.002035
2.000000 4.000000 0.002455
2.000000 5.000000 0.002865
2.000000 6.000000 0.003263
2.000000 7.000000 0.003648
2.000000 8.000000 0.004018
2.000000 9.000000 0.004372
2.000000 10.000000 0.004708
2.000000 11.000000 0.005025
2.000000 12.000000 0.005322
2.000000 13.000000 0.005598
2.000000 14.000000 0.005851
2.000000 15.000000 0.006081
2.000000 16.000000 0.006287
2.000000 17.000000 0.006468
2.000000 18.000000 0.006623
2.000000 19.000000 0.006753
2.000000 20.000000 0.006856
2.000000 21.000000 0.006932
2.000000 22.000000 0.006981
2.000000 23.000000 0.007003
2.000000 24.000000 0.006998
2.000000 25.000000 0.006966
2.000000 26.000000 0.006908
2.000000 27.000000 0.006823
2.000000 28.000000 0.006711
2.000000 29.000000 0.006575
2.000000 30.000000 0.006413
2.000000 31.000000 0.006227
2.000000 32.000000 0.006018
2.000000 33.000000 0.005786
2.000000 34.000000 0.005532
2.000000 35.000000 0.005257
2.000000 36.000000 0.004963
2.000000 37.000000 0.004650
2.000000 38.000000 0.004320

3.000000 1.000000 0.001749
3.000000 2.000000 0.002398
3.000000 3.000000 0.003037
3.000000 4.000000 0.003663
3.000000 5.000000 0.004274
3.000000 6.000000 0.004869
3.000000 7.000000 0.005443
3.000000 8.000000 0.005995
3.000000 9.000000 0.006523
3.000000 10.000000 0.007024
3.000000 11.000000 0.007498
3.000000 12.000000 0.007941
3.000000 13.000000 0.008352
3.000000 14.000000 0.008730
3.000000 15.000000 0.009073
3.000000 16.000000 0.009380
3.000000 17.000000 0.009650
3.000000 18.000000 0.009882
3.000000 19.000000 0.010075
3.000000 20.000000 0.010228
3.000000 21.000000 0.010342
3.000000 22.000000 0.010415
3.000000 23.000000 0.010448
3.000000 24.000000 0.010441
3.000000 25.000000 0.010393
3.000000 26.000000 0.010306
3.000000 27.000000 0.010179
3.000000 28.000000 0.010013
3.000000 29.000000 0.009809
3.000000 30.000000 0.009568
3.000000 31.000000 0.009291
3.000000 32.000000 0.008978
3.000000 33.000000 0.008632
3.000000 34.000000 0.008254
3.000000 35.000000 0.007844
3.000000 36.000000 0.007405
3.000000 37.000000 0.006938
3.000000 38.000000 0.006445

4.000000 1.000000 0.002314
4.000000 2.000000 0.003173
4.000000 3.000000 0.004018
4.000000 4.000000 0.004847
4.000000 5.000000 0.005656
4.000000 6.000000 0.006443
4.000000 7.000000 0.007203
4.000000 8.000000 0.007933
4.000000 9.000000 0.008632
4.000000 10.000000 0.009295
4.000000 11.000000 0.009922
4.000000 12.000000 0.010508
4.000000 13.000000 0.011052
4.000000 14.000000 0.011552
4.000000 15.000000 0.012006
4.000000 16.000000 0.012412
4.000000 17.000000 0.012770
4.000000 18.000000 0.013076
4.000000 19.000000 0.013332
4.000000 20.000000 0.013535
4.000000 21.000000 0.013685
4.000000 22.000000 0.013782
4.000000 23.000000 0.013826
4.000000 24.000000 0.013816
4.000000 25.000000 0.013753
4.000000 26.000000 0.013638
4.000000 27.000000 0.013470
4.000000 28.000000 0.013250
4.000000 29.000000 0.012981
4.000000 30.000000 0.012662
4.000000 31.000000 0.012295
4.000000 32.000000 0.011881
4.000000 33.000000 0.011423
4.000000 34.000000 0.010922
4.000000 35.000000 0.010380
4.000000 36.000000 0.009799
4.000000 37.000000 0.009181
4.000000 38.000000 0.008529

5.000000 1.000000 0.002865
5.000000 2.000000 0.003928
5.000000 3.000000 0.004974
5.000000 4.000000 0.006000
5.000000 5.000000 0.007002
5.000000 6.000000 0.007975
5.000000 7.000000 0.008916
5.000000 8.000000 0.009820
5.000000 9.000000 0.010685
5.000000 10.000000 0.011507
5.000000 11.000000 0.012282
5.000000 12.000000 0.013008
5.000000 13.000000 0.013681
5.000000 14.000000 0.014300
5.000000 15.000000 0.014862
5.000000 16.000000 0.015365
5.000000 17.000000 0.015807
5.000000 18.000000 0.016187
5.000000 19.000000 0.016503
5.000000 20.000000 0.016755
5.000000 21.000000 0.016941
5.000000 22.000000 0.017061
5.000000 23.000000 0.017115
5.000000 24.000000 0.017103
5.000000 25.000000 0.017025
5.000000 26.000000 0.016882
5.000000 27.000000 0.016674
5.000000 28.000000 0.016402
5.000000 29.000000 0.016068
5.000000 30.000000 0.015674
5.000000 31.000000 0.015219
5.000000 32.000000 0.014708
5.000000 33.000000 0.014140
5.000000 34.000000 0.013520
5.000000 35.000000 0.012849
5.000000 36.000000 0.012130
5.000000 37.000000 0.011365
5.000000 38.000000 0.010558

6.000000 1.000000 0.003397
6.000000 2.000000 0.004657
6.000000 3.000000 0.005898
6.000000 4.000000 0.007115
6.000000 5.000000 0.008303
6.000000 6.000000 0.009457
6.000000 7.000000 0.010572
6.000000 8.000000 0.011645
6.000000 9.000000 0.012670
6.000000 10.000000 0.013644
6.000000 11.000000 0.014563
6.000000 12.000000 0.015424
6.000000 13.000000 0.016223
6.000000 14.000000 0.016957
6.000000 15.000000 0.017623
6.000000 16.000000 0.018219
6.000000 17.000000 0.018744
6.000000 18.000000 0.019194
6.000000 19.000000 0.019569
6.000000 20.000000 0.019867
6.000000 21.000000 0.020088
6.000000 22.000000 0.020230
6.000000 23.000000 0.020294
6.000000 24.000000 0.020280
6.000000 25.000000 0.020188
6.000000 26.000000 0.020018
6.000000 27.000000 0.019771
6.000000 28.000000 0.019449
6.000000 29.000000 0.019053
6.000000 30.000000 0.018585
6.000000 31.000000 0.018046
6.000000 32.000000 0.017440
6.000000 33.000000 0.016767
6.000000 34.000000 0.016031
6.000000 35.000000 0.015236
6.000000 36.000000 0.014383
6.000000 37.000000 0.013476
6.000000 38.000000 0.012519

7.000000 1.000000 0.003908
