1.000000 1.000000 27.240237
1.000000 2.000000 31.582233
1.000000 3.000000 33.783707
1.000000 4.000000 35.073199
1.000000 5.000000 35.913343
1.000000 6.000000 36.503481
1.000000 7.000000 36.940624
1.000000 8.000000 37.277038
1.000000 9.000000 37.543260
1.000000 10.000000 37.758311
1.000000 11.000000 37.934645
1.000000 12.000000 38.080750
1.000000 13.000000 38.202593
1.000000 14.000000 38.304477
1.000000 15.000000 38.389564
1.000000 16.000000 38.460208
1.000000 17.000000 38.518177
1.000000 18.000000 38.564793
1.000000 19.000000 38.601040
1.000000 20.000000 38.627620
1.000000 21.000000 38.645008
1.000000 22.000000 38.653472
1.000000 23.000000 38.653085
1.000000 24.000000 38.643733
1.000000 25.000000 38.625094
1.000000 26.000000 38.596614
1.000000 27.000000 38.557456
1.000000 28.000000 38.506430
1.000000 29.000000 38.441866
1.000000 30.000000 38.361437
1.000000 31.000000 38.261861
1.000000 32.000000 38.138407
1.000000 33.000000 37.984041
1.000000 34.000000 37.787837
1.000000 35.000000 37.531811
1.000000 36.000000 37.184007
1.000000 37.000000 36.681740
1.000000 38.000000 35.886068

2.000000 1.000000 20.353595
2.000000 2.000000 25.305026
2.000000 3.000000 28.479444
2.000000 4.000000 30.595807
2.000000 5.000000 32.076761
2.000000 6.000000 33.160034
2.000000 7.000000 33.982066
2.000000 8.000000 34.624363
2.000000 9.000000 35.137796
2.000000 10.000000 35.555451
2.000000 11.000000 35.899641
2.000000 12.000000 36.185889
2.000000 13.000000 36.425280
2.000000 14.000000 36.625892
2.000000 15.000000 36.793717
2.000000 16.000000 36.933244
2.000000 17.000000 37.047861
2.000000 18.000000 37.140118
2.000000 19.000000 37.211909
2.000000 20.000000 37.264600
2.000000 21.000000 37.299110
2.000000 22.000000 37.315962
2.000000 23.000000 37.315307
2.000000 24.000000 37.296924
2.000000 25.000000 37.260199
2.000000 26.000000 37.204073
2.000000 27.000000 37.126949
2.000000 28.000000 37.026561
2.000000 29.000000 36.899757
2.000000 30.000000 36.742179
2.000000 31.000000 36.547752
2.000000 32.000000 36.307874
2.000000 33.000000 36.010063
2.000000 34.000000 35.635633
2.000000 35.000000 35.155530
2.000000 36.000000 34.522600
2.000000 37.000000 33.657001
2.000000 38.000000 32.419698

3.000000 1.000000 16.148177
3.000000 2.000000 20.804910
3.000000 3.000000 24.233332
3.000000 4.000000 26.753941
3.000000 5.000000 28.637996
3.000000 6.000000 30.077985
3.000000 7.000000 31.203417
3.000000 8.000000 32.100745
3.000000 9.000000 32.828321
3.000000 10.000000 33.426281
3.000000 11.000000 33.922819
3.000000 12.000000 34.338143
3.000000 13.000000 34.687013
3.000000 14.000000 34.980376
3.000000 15.000000 35.226459
3.000000 16.000000 35.431494
3.000000 17.000000 35.600219
3.000000 18.000000 35.736227
3.000000 19.000000 35.842204
3.000000 20.000000 35.920092
3.000000 21.000000 35.971206
3.000000 22.000000 35.996299
3.000000 23.000000 35.995595
3.000000 24.000000 35.968796
3.000000 25.000000 35.915046
3.000000 26.000000 35.832865
3.000000 27.000000 35.720038
3.000000 28.000000 35.573434
3.000000 29.000000 35.388743
3.000000 30.000000 35.160082
3.000000 31.000000 34.879400
3.000000 32.000000 34.535569
3.000000 33.000000 34.112985
3.000000 34.000000 33.589371
3.000000 35.000000 32.932334
3.000000 36.000000 32.094103
3.000000 37.000000 31.004193
3.000000 38.000000 29.561908

4.000000 1.000000 13.341675
4.000000 2.000000 17.533217
4.000000 3.000000 20.895181
4.000000 4.000000 23.548802
4.000000 5.000000 25.643503
4.000000 6.000000 27.310724
4.000000 7.000000 28.653134
4.000000 8.000000 29.747165
4.000000 9.000000 30.648772
4.000000 10.000000 31.398872
4.000000 11.000000 32.027570
4.000000 12.000000 32.557233
4.000000 13.000000 33.004654
4.000000 14.000000 33.382562
4.000000 15.000000 33.700687
4.000000 16.000000 33.966504
4.000000 17.000000 34.185759
4.000000 18.000000 34.362846
4.000000 19.000000 34.501074
4.000000 20.000000 34.602854
4.000000 21.000000 34.669825
4.000000 22.000000 34.702936
4.000000 23.000000 34.702486
4.000000 24.000000 34.668126
4.000000 25.000000 34.598827
4.000000 26.000000 34.492806
4.000000 27.000000 34.347401
4.000000 28.000000 34.158883
4.000000 29.000000 33.922178
4.000000 30.000000 33.630474
4.000000 31.000000 33.274649
4.000000 32.000000 32.842455
4.000000 33.000000 32.317361
4.000000 34.000000 31.676938
4.000000 35.000000 30.890714
4.000000 36.000000 29.917650
4.000000 37.000000 28.704100
4.000000 38.000000 27.184963

5.000000 1.000000 11.346870
5.000000 2.000000 15.091256
5.000000 3.000000 18.265563
5.000000 4.000000 20.902816
5.000000 5.000000 23.076759
5.000000 6.000000 24.868582
5.000000 7.000000 26.351576
5.000000 8.000000 27.586388
5.000000 9.000000 28.621145
5.000000 10.000000 29.493310
5.000000 11.000000 30.231832
5.000000 12.000000 30.859071
5.000000 13.000000 31.392338
5.000000 14.000000 31.845085
5.000000 15.000000 32.227802
5.000000 16.000000 32.548675
5.000000 17.000000 32.814083
5.000000 18.000000 33.028955
5.000000 19.000000 33.197037
5.000000 20.000000 33.321079
5.000000 21.000000 33.402966
5.000000 22.000000 33.443803
5.000000 23.000000 33.443958
5.000000 24.000000 33.403066
5.000000 25.000000 33.320000
5.000000 26.000000 33.192795
5.000000 27.000000 33.018534
5.000000 28.000000 32.793163
5.000000 29.000000 32.511245
5.000000 30.000000 32.165606
5.000000 31.000000 31.746869
5.000000 32.000000 31.242822
5.000000 33.000000 30.637625
5.000000 34.000000 29.910841
5.000000 35.000000 29.036444
5.000000 36.000000 27.982162
5.000000 37.000000 26.710043
